Client,Symbol/ScripId,Product Type,Quantity,Price,Trade No.,Lots
 TB13385 , ASIANTILES , Delivery ,1,285.05,1147421,1
 TB75655 , KOLTEPATIL , Margin ,20,282,51149381,20
 TB13385 , ASIANTILES , Delivery ,2,285.05,1145784,2
 TB12016 , HINDUNILVR , Margin ,50,1657.5,26332938,50
 TB13385 , ASIANTILES , Delivery ,3,285.05,1145155,3
 TB13385 , ASIANTILES , Delivery ,2,285.05,1144616,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1144166,3
 TB14232 , SUNPHARMA , Margin ,25,557.8,75873322,25
 TB13385 , ASIANTILES , Delivery ,2,285.05,1143752,2
 TB13385 , ASIANTILES , Delivery ,2,285.05,1143235,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1142510,3
 TB13385 , ASIANTILES , Delivery ,2,285.05,1142107,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1141624,3
 TB13385 , ASIANTILES , Delivery ,2,285.05,1140945,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1140463,3
 TB12854 , ORIENTBANK , Margin ,148,67.95,51144515,148
 TB12854 , ORIENTBANK , Margin ,352,67.95,51144516,352
 TB13385 , ASIANTILES , Delivery ,2,285.05,1139665,2
 TB12735 , ASHOKLEY , MarginPlus ,180,119,1134520,180
 TB14398 , ASHOKLEY , MarginPlus ,4000,119,62630311,1
 TB14398 , ASHOKLEY , MarginPlus ,4000,118.95,62630312,1
 TB13385 , ASIANTILES , Delivery ,3,285.05,1133310,3
 TB14045 , HINDUNILVR , CarryForWard ,600,6.5,75145715,1
 TB13347 , ASHOKLEY , Margin ,300,119.25,1132445,300
 TB13385 , ASIANTILES , Delivery ,2,285.05,1132184,2
 TB0289 , COPPERM , IntraDay ,1,415.15,410009752,0
 TB0289 , COPPERM , IntraDay ,1,415.15,410009886,0
 TB0289 , COPPERM , IntraDay ,2,415.15,410009887,0
 TB0289 , COPPERM , IntraDay ,1,415.15,410009888,0
 TB13385 , ASIANTILES , Delivery ,2,285.05,1131697,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1131313,3
 TB13385 , ASIANTILES , Delivery ,2,285.05,1130764,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1130350,3
 TB13385 , ASIANTILES , Delivery ,2,285.05,1129739,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1129383,3
 TB11411 , NIFTY , IntraDay ,75,11066.6,12524959,1
 TB13385 , ASIANTILES , Delivery ,2,285.05,1128867,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1128520,3
 TB11470 , TATAMOTORS , Margin ,10,254.1,75866194,10
 TB13385 , ASIANTILES , Delivery ,2,285.05,1127956,2
 TB13505 , NIFTY , IntraDay ,75,11065.9,12524932,1
 TB13385 , ASIANTILES , Delivery ,2,285.05,1127391,2
 TB13385 , ASIANTILES , Delivery ,3,285.05,1126632,3
 TB11558 , BANKNIFTY , CarryForWard ,40,29.5,51059159,1
 TB96893 , COPPER , IntraDay ,1,415.25,410009495,1
 TB13385 , ASIANTILES , Delivery ,1,285.05,1126161,1
 TB94711 , NIFTY , IntraDay ,75,11067.6,12524892,1
 TB13385 , ASIANTILES , Delivery ,3,285.05,1125748,3
 TB12973 , VEDL , IntraDay ,1750,207.35,25168295,1
 TB13385 , ASIANTILES , Delivery ,2,285.05,1125341,2
 TB13893 , ACC , Margin ,10,1303,1125441,10
 TB14370 , SILVERM , CarryForWard ,2,38385,110006193,0
 TB20929 , LEAD , IntraDay ,1,147.65,710006372,0
 TB20929 , LEAD , IntraDay ,1,147.65,710006368,0
 TB13385 , ASIANTILES , Delivery ,3,285.05,1124837,3
 TB13385 , ASIANTILES , Delivery ,2,285.05,1124421,2
 TB89145 , NIFTY , MarginPlus ,75,11066,12524698,1
 TB12114 , KIRIINDUS , Delivery ,20,569,51135911,20
 TB29339 , COPPERM , MarginPlus ,1,415.6,410009387,0
 TB12114 , KIRIINDUS , Delivery ,1,569,51135790,1
 TB13385 , ASIANTILES , Delivery ,3,285.05,1124069,3
 TB12114 , KIRIINDUS , Delivery ,1,569,51135861,1
 TB31592 , COPPERM , MarginPlus ,1,415.6,410009381,0
 TB12114 , KIRIINDUS , Delivery ,1,569,51135347,1
 TB12114 , KIRIINDUS , Delivery ,1,569,51135207,1
 TB13385 , ASIANTILES , Delivery ,1,285.05,1123597,1
 TB12114 , KIRIINDUS , Delivery ,1,569,51135246,1
 TB12114 , KIRIINDUS , Delivery ,1,569,51135198,1
 TB12114 , KIRIINDUS , Delivery ,2,569,51135109,2
 TB12178 , SUNPHARMA , Margin ,125,556.5,75860990,125
 TB12114 , KIRIINDUS , Delivery ,72,569,51134857,72
 TB13385 , ASIANTILES , Delivery ,2,285.05,1123099,2
 TB10041 , SUNPHARMA , Margin ,50,556,75859937,50
 TB12854 , ORIENTBANK , Margin ,5,68.15,51133333,5
 TB12854 , ORIENTBANK , Margin ,495,68.2,51133334,495
 TB14659 , BHEL , Margin ,80,66.05,1121496,80
 TB10731 , ASIANPAINT , Margin ,16,1398,1120610,16
 TB12973 , NIFTY , IntraDay ,75,11065.15,12524656,1
 TB14398 , ASHOKLEY , MarginPlus ,4000,119.5,62628377,1
 TB78363 , SILVERM , IntraDay ,2,38416,110005865,0
 TB0308 , GLENMARK , Margin ,10,554,26303822,10
 TB14659 , BANKINDIA , Margin ,100,78.5,1108711,100
 TB13627 , TATAMTRDVR , Margin ,20,141.9,75851522,20
 TB31592 , SILVERM , MarginPlus ,1,38415,110005817,0
 TB37763 , COPPERM , IntraDay ,1,416,410009142,0
 TB14682 , PNB , Margin ,96,76.25,51117487,96
 TB38697 , FEDERALBNK , Margin ,20,86.2,26295709,20
 TB15813 , NIFTY , CarryForWard ,150,70,320293,2
 TB15813 , NIFTY , CarryForWard ,75,70,320024,1
 TB15813 , NIFTY , CarryForWard ,75,70,320030,1
 TB15813 , NIFTY , CarryForWard ,75,70,320044,1
 TB14682 , PNB , Margin ,50,76.25,51114088,50
 TB14682 , PNB , Margin ,154,76.25,51113472,154
 TB85413 , BHARTIARTL , Margin ,1,333.4,1099752,1
 TB85413 , BHARTIARTL , Margin ,33,333.4,1099753,33
 TB85413 , BHARTIARTL , Margin ,29,333.4,1099754,29
 TB85413 , BHARTIARTL , Margin ,33,333.4,1099755,33
 TB85413 , BHARTIARTL , Margin ,29,333.4,1099756,29
 TB85413 , BHARTIARTL , Margin ,33,333.4,1099757,33
 TB85413 , BHARTIARTL , Margin ,29,333.4,1099758,29
 TB85413 , BHARTIARTL , Margin ,13,333.4,1099759,13
 TB10197 , RCOM , Margin ,3500,12.75,51112545,3500
 TB12854 , ORIENTBANK , Margin ,500,67.2,51110519,500
 TB13505 , VEDL , IntraDay ,1750,207,25163736,1
 TB0308 , ITC , Margin ,15,270,26285042,15
 TB78461 , BHARTIARTL , Margin ,79,333.55,1093093,79
 TB78461 , BHARTIARTL , Margin ,14,333.5,1093046,14
 TB78461 , BHARTIARTL , Margin ,100,333.5,1093047,100
 TB78461 , BHARTIARTL , Margin ,349,333.5,1093048,349
 TB78461 , BHARTIARTL , Margin ,146,333.55,1093049,146
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093050,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093051,10
 TB78461 , BHARTIARTL , Margin ,16,333.55,1093052,16
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093053,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093054,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093055,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093056,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093057,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093058,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093059,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093060,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093061,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093062,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093063,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093064,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093065,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093066,10
 TB78461 , BHARTIARTL , Margin ,19,333.55,1093067,19
 TB78461 , BHARTIARTL , Margin ,10,333.55,1093068,10
 TB78461 , BHARTIARTL , Margin ,14,333.55,1093069,14
 TB78461 , BHARTIARTL , Margin ,8,333.55,1093070,8
 TB78461 , BHARTIARTL , Margin ,13,333.55,1093071,13
 TB11857 , TITAN , Delivery ,3,853.95,75839994,3
 TB0308 , ICICIBANK , Margin ,10,264,26283417,10
 TB14479 , VEDL , Margin ,100,207,75838952,100
 TB13412 , HINDALCO , MarginPlus ,25,215.3,26281305,25
 TB13412 , HINDALCO , MarginPlus ,23,215.25,26281306,23
 TB13412 , HINDALCO , MarginPlus ,53,215.25,26281307,53
 TB13412 , HINDALCO , MarginPlus ,7,215.25,26281308,7
 TB13412 , HINDALCO , MarginPlus ,10,215.25,26281309,10
 TB13412 , HINDALCO , MarginPlus ,49,215.25,26281310,49
 TB13412 , HINDALCO , MarginPlus ,51,215.25,26281311,51
 TB13412 , HINDALCO , MarginPlus ,55,215.25,26281312,55
 TB13412 , HINDALCO , MarginPlus ,43,215.2,26281313,43
 TB13412 , HINDALCO , MarginPlus ,184,215.15,26281314,184
 TB11161 , HFIL , Margin ,94,26.85,1760300,94
 TB57035 , AXISBANK , Delivery ,2,531.35,1089557,2
 TB13150 , IDEA , Margin ,140,49.9,26278090,140
 TB12854 , ADANIENT , Margin ,25,141.85,1087174,25
 TB14659 , BHEL , Margin ,80,65.8,1086962,80
 TB14365 , ULTRACEMCO , Margin ,3,3934,75835718,3
 TB14365 , ULTRACEMCO , Margin ,7,3934.65,75835719,7
 TB14365 , ULTRACEMCO , Margin ,15,3934.7,75835720,15
 TB10305 , VEDL , Margin ,100,206.9,75835562,100
 TB12854 , ADANIENT , Margin ,25,141.85,1086280,25
 TB12854 , ADANIENT , Margin ,25,141.85,1086306,25
 TB12854 , ADANIENT , Margin ,25,141.85,1086309,25
 TB82791 , TATAGLOBAL , Margin ,15,239.25,75834570,15
 TB70201 , BANKNIFTY , CarryForWard ,1200,3.2,51034412,30
 TB70201 , BANKNIFTY , CarryForWard ,800,3.2,51034413,20
 TB12466 , HINDUNILVR , Margin ,9,1656,26272266,9
 TB12466 , HINDUNILVR , Margin ,1,1656,26272267,1
 TB11933 , SAIL , MarginPlus ,10,71.2,75830719,10
 TB63802 , HEROMOTOCO , Margin ,15,3474.25,26271195,15
 TB63802 , HEROMOTOCO , Margin ,35,3474.25,26271196,35
 TB13893 , ACC , Margin ,20,1299.25,1082529,20
 TB53458 , VEDL , Margin ,365,207.05,75830550,365
 TB53458 , VEDL , Margin ,200,207.05,75830551,200
 TB53458 , VEDL , Margin ,50,207.05,75830552,50
 TB53458 , VEDL , Margin ,235,207.05,75830553,235
 TB13469 , 8KMILES , Margin ,10,379.2,1081536,10
 TB13469 , 8KMILES , Margin ,2,379.2,1081537,2
 TB13469 , 8KMILES , Margin ,2,379.25,1081538,2
 TB13469 , 8KMILES , Margin ,2,379.25,1081539,2
 TB13469 , 8KMILES , Margin ,2,379.45,1081540,2
 TB13469 , 8KMILES , Margin ,24,379.5,1081541,24
 TB13469 , 8KMILES , Margin ,3,379.5,1081558,3
 TB14491 , COPPERM , IntraDay ,1,415.55,410008509,0
 TB11961 , TATASTEEL , MarginPlus ,250,517.7,75828132,250
 TB13345 , JINDALSTEL , Margin ,100,192.6,26267145,100
 TB13345 , JINDALSTEL , Margin ,400,192.6,26267057,400
 TB34896 , BANKINDIA , Margin ,100,78.1,3552800,100
 TB11545 , TATASTEEL , Margin ,2,517.75,75825024,2
 TB11545 , TATASTEEL , Margin ,14,517.75,75825025,14
 TB11545 , TATASTEEL , Margin ,10,517.75,75825026,10
 TB11545 , TATASTEEL , Margin ,12,517.75,75825027,12
 TB11545 , TATASTEEL , Margin ,12,517.8,75825028,12
 TB13017 , ZEEL , Margin ,16,523.8,75823725,16
 TB13017 , ZEEL , Margin ,2,523.8,75823726,2
 TB36869 , TATASTEEL , Margin ,5,518.05,75822596,5
 TB82791 , TATAGLOBAL , Margin ,25,240,75821345,25
 TB10794 , BANKNIFTY , CarryForWard ,40,1.1,51020447,1
 TB0308 , FEDERALBNK , Margin ,10,86,26255509,10
 TB12696 , ZINCMINI , IntraDay ,1,172.5,610007534,1
 TB82791 , TATAGLOBAL , Margin ,20,239.9,75818746,20
 TB11161 , ABAN , Margin ,50,105.7,1067756,50
 TB82791 , TATAGLOBAL , Margin ,20,239.95,75815156,20
 TB15813 , NIFTY , CarryForWard ,825,69,309903,11
 TB15813 , NIFTY , CarryForWard ,150,69,309899,2
 TB15813 , NIFTY , CarryForWard ,75,69,309901,1
 TB57035 , FORTIS , Delivery ,2,141.95,26247953,2
 TB82791 , TATAGLOBAL , Margin ,60,239.95,75813579,60
 TB29084 , ONGC , Margin ,200,162.5,51077451,200
 TB14602 , BHEL , Margin ,200,65.8,1061101,200
 TB11161 , HFIL , Margin ,76,26.85,1680500,76
 TB22848 , COPPER , IntraDay ,1,416.3,410007313,1
 TB86504 , LICHSGFIN , Margin ,2,520.15,51074556,2
 TB86504 , LICHSGFIN , Margin ,18,520.1,51074557,18
 TB11161 , PNB , Margin ,51,75.9,51074167,51
 TB0668 , IBREALEST , Margin ,150,150,26242823,150
 TB0308 , ICICIBANK , Margin ,15,263,26242163,15
 TB13125 , MTEDUCARE , Margin ,24,52,51072830,24
 TB13125 , MTEDUCARE , Margin ,125,52,51072832,125
 TB82791 , AJANTPHARM , Margin ,41,978.15,1054295,41
 TB11470 , ICIL , Margin ,20,84.5,26238205,20
 TB22585 , SUMEETINDS , Delivery ,1,11.3,75807747,1
 TB14659 , BANKINDIA , Margin ,100,78.05,1051662,100
 TB13893 , TATASTEEL , Margin ,20,519.55,75802959,20
 TB22585 , VAKRANGEE , Delivery ,22,45.3,75802718,22
 TB57035 , FORTIS , Delivery ,2,141.8,26231277,2
 TB27251 , CRUDEOILM , IntraDay ,1,4630,210007871,0
 TB14682 , PNB , Margin ,350,76,51062260,350
 TB13625 , BANKNIFTY , CarryForWard ,40,101,51002510,1
 TB13625 , BANKNIFTY , CarryForWard ,40,101,51002519,1
 TB13469 , 8KMILES , Margin ,9,382,1043063,9
 TB13469 , 8KMILES , Margin ,11,382,1043064,11
 TB14998 , NCC , Margin ,25,81.95,51057401,25
 TB14998 , NCC , Margin ,240,81.95,51057456,240
 TB14998 , NCC , Margin ,20,81.95,51057310,20
 TB14998 , NCC , Margin ,5,81.95,51057178,5
 TB14602 , SRF , Margin ,20,1610.85,75796954,20
 TB14998 , NCC , Margin ,10,81.95,51056978,10
 TB18344 , MARUTI , CarryForWard ,75,142.6,87614675,1
 TB56200 , NICKELM , IntraDay ,1,923,510005054,0
 TB66206 , SBIN , Margin ,100,258.5,75788208,100
 TB96893 , COPPER , IntraDay ,1,416.25,410006852,1
 TB14491 , COPPERM , IntraDay ,1,416.35,410006845,0
 TB0406 , COPPER , IntraDay ,2,416.25,410006847,2
 TB14491 , COPPERM , IntraDay ,2,416.35,410006840,0
 TB14998 , BANKBARODA , Margin ,300,116.5,1032090,300
 TB29339 , ZINCMINI , MarginPlus ,1,172.75,610006700,1
 TB29339 , ZINCMINI , MarginPlus ,1,172.75,610006701,1
 TB12946 , PCJEWELLER , Margin ,100,83.25,51046608,100
 TB13017 , ASIANPAINT , Margin ,2,1391.55,1030053,2
 TB11002 , DLF , Margin ,25,174,1029886,25
 TB81526 , ICIL , Margin ,50,84.65,26211778,50
 TB13017 , ASIANPAINT , Margin ,2,1391.55,1029249,2
 TB33344 , BAJFINANCE , Margin ,1,2513.5,1027156,1
 TB33344 , BAJFINANCE , Margin ,33,2513.7,1027157,33
 TB33344 , BAJFINANCE , Margin ,1,2513.75,1027158,1
 TB33344 , BAJFINANCE , Margin ,10,2513.75,1027159,10
 TB33344 , BAJFINANCE , Margin ,172,2513.8,1027160,172
 TB33344 , BAJFINANCE , Margin ,183,2513.8,1027161,183
 TB12466 , HCLTECH , Margin ,10,994.9,26205169,10
 TB12208 , GMBREW , Margin ,34,750.6,26204891,34
 TB12466 , BHARTIARTL , Margin ,20,332,1023268,20
 TB13412 , HINDALCO , MarginPlus ,219,215.2,26203521,219
 TB13412 , HINDALCO , MarginPlus ,281,215.2,26203522,281
 TB69075 , BANKNIFTY , CarryForWard ,40,49.4,50993482,1
 TB14257 , PCJEWELLER , Margin ,100,83.15,51036239,100
 TB22583 , IOB , Margin ,1000,14.2,26200806,1000
 TB95240 , PCJEWELLER , Delivery ,110,83.15,51033295,110
 TB92386 , BANKNIFTY , CarryForWard ,80,13,50991406,2
 TB95240 , PCJEWELLER , Delivery ,1,83.15,51033221,1
 TB95240 , PCJEWELLER , Delivery ,1,83.15,51033251,1
 TB95240 , PCJEWELLER , Delivery ,1,83.15,51033186,1
 TB95240 , PCJEWELLER , Delivery ,1,83.15,51033072,1
 TB12973 , HAVELLS , Margin ,6,559.15,26198546,6
 TB12973 , HAVELLS , Margin ,1,559.15,26198547,1
 TB12973 , HAVELLS , Margin ,12,559.15,26198548,12
 TB12973 , HAVELLS , Margin ,1,559.15,26198549,1
 TB12973 , HAVELLS , Margin ,80,559.15,26198550,80
 TB95240 , PCJEWELLER , Delivery ,186,83.15,51033009,186
 TB12466 , LUPIN , Margin ,10,809.5,51029523,10
 TB79615 , CRUDEOILM , CarryForWard ,4,4630,210006831,0
 TB78573 , SUNTV , Margin ,100,750.3,75766703,100
 TB12466 , ZEEL , Margin ,20,524,75765614,20
 TB11161 , HFIL , Margin ,174,26.85,1554500,174
 TB38231 , HAVELLS , Margin ,44,559.4,26186281,44
 TB38231 , HAVELLS , Margin ,9,559.4,26186443,9
 TB13865 , DELTACORP , Margin ,5,218,1008755,5
 TB38231 , HAVELLS , Margin ,30,559.45,26186239,30
 TB38231 , HAVELLS , Margin ,2,559.45,26186240,2
 TB38231 , HAVELLS , Margin ,15,559.4,26186260,15
 TB0308 , INDUSINDBK , Margin ,5,1913.45,26185514,5
 TB0826 , TTKPRESTIG , Delivery ,1,5862.25,75762298,1
 TB12208 , GMBREW , Margin ,6,750.6,26181092,6
 TB12178 , SUNPHARMA , Margin ,50,547.9,75758015,50
 TB33185 , ZINCMINI , MarginPlus ,1,172.8,610005724,1
 TB13347 , HINDALCO , Margin ,300,214.8,26172243,300
 TB12178 , PCJEWELLER , Margin ,100,83.35,51009400,100
 TB0308 , INDUSINDBK , Margin ,5,1915,26168028,5
 TB69203 , PNB , Margin ,2,76,51007245,2
 TB12037 , SUNTV , Margin ,20,749.8,75750212,20
 TB11545 , TATASTEEL , Margin ,50,521.05,75749767,50
 TB14050 , JMFINANCIL , Margin ,4,125.6,26159302,4
 TB13469 , 8KMILES , Margin ,2,381.5,986111,2
 TB13385 , ASIANTILES , Delivery ,120,285.5,984921,120
 TB13469 , 8KMILES , Margin ,23,381.5,983946,23
 TB63802 , HEROMOTOCO , Margin ,10,3489.35,26148558,10
 TB63802 , HEROMOTOCO , Margin ,1,3489.35,26148559,1
 TB63802 , HEROMOTOCO , Margin ,2,3489.55,26148560,2
 TB63802 , HEROMOTOCO , Margin ,3,3489.75,26148561,3
 TB63802 , HEROMOTOCO , Margin ,12,3489.95,26148562,12
 TB63802 , HEROMOTOCO , Margin ,1,3490,26148563,1
 TB63802 , HEROMOTOCO , Margin ,1,3490.2,26148564,1
 TB63802 , HEROMOTOCO , Margin ,20,3490.45,26148565,20
 TB0008 , BEL , Margin ,21,101.5,978224,21
 TB0008 , BEL , Margin ,4,101.5,978029,4
 TB19224 , GBPINR , CarryForWard ,1,89.92,35510,0
 TB19224 , GBPINR , CarryForWard ,1,89.92,35511,0
 TB21198 , MPHASIS , Margin ,98,1161,50984838,98
 TB21198 , MPHASIS , Margin ,2,1161,50984809,2
 TB0308 , INDUSINDBK , Margin ,1,1915.2,26140560,1
 TB0308 , INDUSINDBK , Margin ,3,1915.2,26140561,3
 TB0308 , INDUSINDBK , Margin ,1,1915.3,26140562,1
 TB12016 , HINDUNILVR , Margin ,50,1656.4,26135825,50
 TB99390 , HAVELLS , Margin ,100,560,26135651,100
 TB0308 , ICICIBANK , Margin ,5,263,26134769,5
 TB0429 , BPCL , Margin ,4,398.15,971279,4
 TB13125 , MTEDUCARE , Margin ,6,52,50978941,6
 TB14649 , HINDUNILVR , CarryForWard ,600,14.9,75126879,1
 TB53458 , VEDL , Margin ,2,207.55,75729134,2
 TB53458 , VEDL , Margin ,20,207.55,75729202,20
 TB53458 , VEDL , Margin ,48,207.55,75729203,48
 TB53458 , VEDL , Margin ,554,207.55,75729204,554
 TB53458 , VEDL , Margin ,26,207.55,75728858,26
 TB53458 , VEDL , Margin ,59,207.55,75728661,59
 TB53458 , VEDL , Margin ,20,207.55,75728520,20
 TB53458 , VEDL , Margin ,27,207.55,75728411,27
 TB53458 , VEDL , Margin ,94,207.55,75728366,94
 TB13893 , RELIANCE , Margin ,1,1095.9,50968140,1
 TB13893 , RELIANCE , Margin ,3,1095.9,50968205,3
 TB13893 , RELIANCE , Margin ,16,1095.9,50968044,16
 TB94711 , NIFTY , IntraDay ,75,11053.6,12521939,1
 TB14057 , HDFCBANK , CarryForWard ,500,2218,75124887,1
 TB0308 , ITC , Margin ,15,270,26113680,15
 TB13505 , NIFTY , IntraDay ,75,11053.45,12521912,1
 TB63802 , HEROMOTOCO , Margin ,10,3487,26112992,10
 TB12973 , NIFTY , IntraDay ,75,11053.3,12521906,1
 TB12597 , ORIENTBANK , Margin ,91,67.6,50965209,91
 TB12597 , ORIENTBANK , Margin ,296,67.6,50965210,296
 TB12597 , ORIENTBANK , Margin ,113,67.6,50965211,113
 TB35333 , BANKNIFTY , CarryForWard ,40,86,50951187,1
 TB13893 , RELIANCE , Margin ,3,1095.2,50964939,3
 TB63802 , HEROMOTOCO , Margin ,1,3487,26112017,1
 TB13893 , RELIANCE , Margin ,2,1095.2,50964602,2
 TB63802 , HEROMOTOCO , Margin ,19,3487,26111193,19
 TB13893 , RELIANCE , Margin ,6,1095.2,50964263,6
 TB13893 , RELIANCE , Margin ,6,1095.2,50963913,6
 TB13893 , RELIANCE , Margin ,1,1095.2,50963994,1
 TB13893 , RELIANCE , Margin ,2,1095.2,50963828,2
 TB94711 , BHARTIARTL , IntraDay ,1700,336.2,62613823,1
 TB12597 , ORIENTBANK , Margin ,500,67.8,50963438,500
 TB14257 , PCJEWELLER , Margin ,35,82.9,50962996,35
 TB14257 , PCJEWELLER , Margin ,65,82.9,50962997,65
 TB89145 , NIFTY , MarginPlus ,75,11052.75,12521821,1
 TB81763 , SUNPHARMA , Margin ,67,547,75722303,67
 TB11119 , PCJEWELLER , Delivery ,50,83,50958710,50
 TB63802 , AXISBANK , Margin ,20,534.5,950425,20
 TB63802 , AXISBANK , Margin ,1,534.5,950426,1
 TB63802 , AXISBANK , Margin ,29,534.5,950427,29
 TB81763 , SUNPHARMA , Margin ,251,547,75721601,251
 TB10041 , SUNPHARMA , Margin ,20,547.55,75721366,20
 TB81763 , SUNPHARMA , Margin ,164,547,75721413,164
 TB81763 , SUNPHARMA , Margin ,18,547,75721414,18
 TB12275 , BANKBARODA , Margin ,10,116.15,947028,10
 TB0308 , CAPF , Margin ,10,488.05,946643,10
 TB14398 , ASHOKLEY , MarginPlus ,4000,120.2,62612631,1
 TB14398 , ASHOKLEY , MarginPlus ,4000,120.25,62612632,1
 TB21198 , MPHASIS , Margin ,64,1171,50952344,64
 TB21198 , MPHASIS , Margin ,10,1171.25,50951114,10
 TB21198 , MPHASIS , Margin ,26,1171,50951115,26
 TB22585 , SUMEETINDS , Delivery ,65,11.3,75716031,65
 TB12854 , PCJEWELLER , Margin ,20,83.25,50950311,20
 TB12854 , PCJEWELLER , Margin ,80,83.25,50950344,80
 TB38760 , TATAELXSI , CarryForWard ,800,33.5,25140622,1
 TB12466 , DRREDDY , Margin ,20,2047,939180,20
 TB14398 , FEDERALBNK , MarginPlus ,5500,85.8,75123122,1
 TB14398 , FEDERALBNK , MarginPlus ,5500,85.8,75123123,1
 TB66206 , SBIN , Margin ,100,258,75712099,100
 TB13017 , ZEEL , Margin ,1,525.45,75711453,1
 TB13017 , ZEEL , Margin ,4,525.45,75711454,4
 TB13017 , ZEEL , Margin ,3,525.45,75711455,3
 TB13017 , ZEEL , Margin ,10,525.45,75711456,10
 TB10178 , IDEA , Margin ,500,51,26089352,500
 TB0193 , BAJAJ-AUTO , IntraDay ,250,3155,62611814,1
 TB14659 , BAJAJ-AUTO , Margin ,4,3150,937304,4
 TB13694 , PNB , Margin ,201,76,50940315,201
 TB12114 , KIRIINDUS , Margin ,50,574.95,50939293,50
 TB12114 , KIRIINDUS , Margin ,50,575,50939294,50
 TB12114 , KIRIINDUS , Delivery ,172,575,50939140,172
 TB10304 , ARVIND , MarginPlus ,2000,411.35,62611526,1
 TB0308 , PNB , Margin ,25,76,50938117,25
 TB69075 , BANKNIFTY , CarryForWard ,40,53.85,50932071,1
 TB14089 , TATAGLOBAL , Delivery ,60,240,75706721,60
 TB10197 , RCOM , Margin ,3500,12.7,50936843,3500
 TB22583 , ANDHRABANK , Margin ,1500,30.65,932832,1500
 TB14659 , BANKINDIA , Margin ,15,77.95,932176,15
 TB0374 , GMRINFRA , Margin ,500,17.85,26078064,500
 TB13050 , ASHOKLEY , Delivery ,136,120.6,928983,136
 TB13050 , ASHOKLEY , Delivery ,100,120.6,928984,100
 TB13050 , ASHOKLEY , Delivery ,14,120.6,928985,14
 TB0308 , ITC , Margin ,10,270,26077070,10
 TB35333 , BANKNIFTY , CarryForWard ,40,93.95,50929797,1
 TB13050 , BANKINDIA , Delivery ,100,78.1,926722,100
 TB13050 , BANKINDIA , Delivery ,200,78.1,926723,200
 TB94711 , BHARTIARTL , IntraDay ,1700,340.3,62610778,1
 TB70201 , BAJFINANCE , CarryForWard ,500,20.8,62610631,1
 TB70201 , BAJFINANCE , CarryForWard ,500,20.8,62610632,1
 TB11161 , PNB , Margin ,100,76.35,50925142,100
 TB13505 , BHARTIARTL , MarginPlus ,1700,339.5,62610424,1
 TB89145 , BHARTIARTL , MarginPlus ,1700,339.6,62610425,1
 TB12181 , ONGC , Margin ,20,162.15,50923185,20
 TB0308 , CAPF , Margin ,10,486.85,921607,10
 TB12722 , PNB , Margin ,1000,76.25,50922084,1000
 TB13125 , MTEDUCARE , Margin ,30,52,50921538,30
 TB13400 , ONGC , Margin ,500,162.1,50920930,500
 TB13017 , ZEEL , Margin ,18,523.35,75694352,18
 TB11161 , ABAN , Margin ,50,105.9,919664,50
 TB22585 , PNB , Delivery ,10,76.55,50919568,10
 TB12181 , ONGC , Margin ,20,162,50919255,20
 TB12114 , KIRIINDUS , Delivery ,23,575,50917797,23
